Image,Row,Col,Pixel_X,Pixel_Y,Northing,Easting,Average_NDVI,Vegetation_Ratio,Status,Latitude,Longitude
jpr_20240528_AB01_MS_aligned_sun-all,9,22,1440,522,4300360.973458551,621367.184946556,0.55248475,0.8011363636363636,HEALTHY,38.84369849482788,-7.60149952984133
jpr_20240528_AB01_MS_aligned_sun-all,9,23,1504,522,4300360.973458551,621370.3849465369,0.5369757,0.8119318181818181,HEALTHY,38.84369805340034,-7.601462666821946
jpr_20240528_AB01_MS_aligned_sun-all,9,24,1568,522,4300360.973458551,621373.5849465177,0.5325851,0.8267045454545454,HEALTHY,38.84369761196117,-7.601425803803371
jpr_20240528_AB01_MS_aligned_sun-all,9,25,1632,522,4300360.973458551,621376.7849464986,0.5226026,0.8176136363636364,HEALTHY,38.843697170510374,-7.601388940785604
jpr_20240528_AB01_MS_aligned_sun-all,9,26,1696,522,4300360.973458551,621379.9849464794,0.5128112,0.8633522727272728,HEALTHY,38.84369672904795,-7.601352077768644
jpr_20240528_AB01_MS_aligned_sun-all,9,27,1760,522,4300360.973458551,621383.1849464604,0.5144748,0.8642045454545455,HEALTHY,38.84369628757389,-7.601315214752494
jpr_20240528_AB01_MS_aligned_sun-all,9,28,1824,522,4300360.973458551,621386.3849464413,0.56593513,0.8443181818181819,HEALTHY,38.84369584608821,-7.60127835173715
jpr_20240528_AB01_MS_aligned_sun-all,9,29,1888,522,4300360.973458551,621389.5849464221,0.5258351,0.9045454545454544,HEALTHY,38.843695404590896,-7.601241488722618
jpr_20240528_AB01_MS_aligned_sun-all,9,30,1952,522,4300360.973458551,621392.784946403,0.52458704,0.8539772727272728,HEALTHY,38.84369496308196,-7.601204625708891
jpr_20240528_AB01_MS_aligned_sun-all,9,31,2016,522,4300360.973458551,621395.9849463839,0.53782755,1.0,HEALTHY,38.84369452156138,-7.601167762695973
jpr_20240528_AB01_MS_aligned_sun-all,9,32,2080,522,4300360.973458551,621399.1849463647,0.5450453,1.0,HEALTHY,38.84369408002919,-7.601130899683866
jpr_20240528_AB01_MS_aligned_sun-all,9,33,2144,522,4300360.973458551,621402.3849463456,0.54255855,0.962215909090909,HEALTHY,38.84369363848536,-7.601094036672565
jpr_20240528_AB01_MS_aligned_sun-all,9,34,2208,522,4300360.973458551,621405.5849463266,0.53080356,0.9917613636363636,HEALTHY,38.84369319692991,-7.601057173662071
jpr_20240528_AB01_MS_aligned_sun-all,9,35,2272,522,4300360.973458551,621408.7849463074,0.5327718,0.5951704545454546,HEALTHY,38.84369275536282,-7.601020310652388
jpr_20240528_AB01_MS_aligned_sun-all,10,6,416,577,4300358.22364958,621315.9849468619,0.61160666,0.7741477272727273,HEALTHY,38.84368078330397,-7.6020898230938485
jpr_20240528_AB01_MS_aligned_sun-all,10,7,480,577,4300358.22364958,621319.1849468428,0.5430543,0.8377840909090909,HEALTHY,38.843680342062875,-7.6020529600743085
jpr_20240528_AB01_MS_aligned_sun-all,10,8,544,577,4300358.22364958,621322.3849468237,0.5059747,0.8778409090909091,HEALTHY,38.843679900810166,-7.6020160970555795
jpr_20240528_AB01_MS_aligned_sun-all,10,9,608,577,4300358.22364958,621325.5849468046,0.42870864,0.9940340909090908,HEALTHY,38.84367945954582,-7.601979234037658
jpr_20240528_AB01_MS_aligned_sun-all,10,10,672,577,4300358.22364958,621328.7849467854,0.36363193,1.0,MODERATE,38.84367901826984,-7.601942371020544
jpr_20240528_AB01_MS_aligned_sun-all,10,11,736,577,4300358.22364958,621331.9849467663,0.4183623,1.0,HEALTHY,38.843678576982235,-7.601905508004237
jpr_20240528_AB01_MS_aligned_sun-all,10,12,800,577,4300358.22364958,621335.1849467471,0.48876086,1.0,HEALTHY,38.843678135683,-7.601868644988739
jpr_20240528_AB01_MS_aligned_sun-all,10,13,864,577,4300358.22364958,621338.3849467281,0.606053,0.8747159090909091,HEALTHY,38.84367769437215,-7.601831781974048
jpr_20240528_AB01_MS_aligned_sun-all,10,14,928,577,4300358.22364958,621341.584946709,0.54610026,0.7960227272727273,HEALTHY,38.84367725304966,-7.601794918960166
jpr_20240528_AB01_MS_aligned_sun-all,10,15,992,577,4300358.22364958,621344.7849466898,0.54188436,0.7860795454545455,HEALTHY,38.84367681171554,-7.601758055947092
jpr_20240528_AB01_MS_aligned_sun-all,10,16,1056,577,4300358.22364958,621347.9849466707,0.57287496,0.7383522727272728,HEALTHY,38.843676370369785,-7.601721192934828
jpr_20240528_AB01_MS_aligned_sun-all,10,17,1120,577,4300358.22364958,621351.1849466516,0.54833037,0.7840909090909091,HEALTHY,38.84367592901241,-7.601684329923369
jpr_20240528_AB01_MS_aligned_sun-all,10,18,1184,577,4300358.22364958,621354.3849466324,0.528078,0.8173295454545455,HEALTHY,38.843675487643395,-7.60164746691272
jpr_20240528_AB01_MS_aligned_sun-all,10,19,1248,577,4300358.22364958,621357.5849466133,0.51382077,0.809375,HEALTHY,38.843675046262774,-7.601610603902877
jpr_20240528_AB01_MS_aligned_sun-all,10,20,1312,577,4300358.22364958,621360.7849465943,0.5275933,0.7659090909090909,HEALTHY,38.8436746048705,-7.601573740893844
jpr_20240528_AB01_MS_aligned_sun-all,10,21,1376,577,4300358.22364958,621363.9849465751,0.5176704,0.8053977272727273,HEALTHY,38.843674163466616,-7.601536877885619
jpr_20240528_AB01_MS_aligned_sun-all,10,22,1440,577,4300358.22364958,621367.184946556,0.5169706,0.8181818181818182,HEALTHY,38.84367372205109,-7.6015000148782015
jpr_20240528_AB01_MS_aligned_sun-all,10,23,1504,577,4300358.22364958,621370.3849465369,0.54986036,0.8096590909090909,HEALTHY,38.84367328062394,-7.601463151871593
jpr_20240528_AB01_MS_aligned_sun-all,10,24,1568,577,4300358.22364958,621373.5849465177,0.51928693,0.8264204545454545,HEALTHY,38.84367283918516,-7.601426288865791
jpr_20240528_AB01_MS_aligned_sun-all,10,25,1632,577,4300358.22364958,621376.7849464986,0.52969086,0.7946022727272727,HEALTHY,38.84367239773476,-7.601389425860799
jpr_20240528_AB01_MS_aligned_sun-all,10,26,1696,577,4300358.22364958,621379.9849464794,0.49171266,0.81875,HEALTHY,38.843671956272715,-7.601352562856616
jpr_20240528_AB01_MS_aligned_sun-all,10,27,1760,577,4300358.22364958,621383.1849464604,0.58056056,0.8411931818181818,HEALTHY,38.84367151479905,-7.60131569985324
jpr_20240528_AB01_MS_aligned_sun-all,10,28,1824,577,4300358.22364958,621386.3849464413,0.5276733,0.8366477272727273,HEALTHY,38.84367107331376,-7.601278836850672
jpr_20240528_AB01_MS_aligned_sun-all,10,29,1888,577,4300358.22364958,621389.5849464221,0.53466517,0.796875,HEALTHY,38.84367063181684,-7.601241973848912
jpr_20240528_AB01_MS_aligned_sun-all,10,30,1952,577,4300358.22364958,621392.784946403,0.5120559,0.9392045454545456,HEALTHY,38.84367019030827,-7.601205110847961
jpr_20240528_AB01_MS_aligned_sun-all,10,31,2016,577,4300358.22364958,621395.9849463839,0.56675655,1.0,HEALTHY,38.843669748788095,-7.601168247847819
jpr_20240528_AB01_MS_aligned_sun-all,10,32,2080,577,4300358.22364958,621399.1849463647,0.5351309,0.9130681818181818,HEALTHY,38.843669307256285,-7.601131384848485
jpr_20240528_AB01_MS_aligned_sun-all,10,33,2144,577,4300358.22364958,621402.3849463456,0.5723417,0.9678977272727272,HEALTHY,38.84366886571285,-7.6010945218499595
jpr_20240528_AB01_MS_aligned_sun-all,10,34,2208,577,4300358.22364958,621405.5849463266,0.51044285,0.8400568181818182,HEALTHY,38.84366842415778,-7.601057658852242
jpr_20240528_AB01_MS_aligned_sun-all,10,35,2272,577,4300358.22364958,621408.7849463074,0.5446458,0.8818181818181818,HEALTHY,38.843667982591086,-7.601020795855334
jpr_20240528_AB01_MS_aligned_sun-all,10,36,2336,577,4300358.22364958,621411.9849462883,0.53925556,0.9076704545454546,HEALTHY,38.843667541012756,-7.600983932859234
jpr_20240528_AB01_MS_aligned_sun-all,11,6,416,632,4300355.473840609,621315.9849468619,0.5486694,0.9019886363636364,HEALTHY,38.84365601052086,-7.6020903079257245
jpr_20240528_AB01_MS_aligned_sun-all,11,7,480,632,4300355.473840609,621319.1849468428,0.5278293,0.803409090909091,HEALTHY,38.84365556928016,-7.602053444918961
jpr_20240528_AB01_MS_aligned_sun-all,11,8,544,632,4300355.473840609,621322.3849468237,0.5513767,0.8582386363636364,HEALTHY,38.843655128027834,-7.602016581913005
jpr_20240528_AB01_MS_aligned_sun-all,11,9,608,632,4300355.473840609,621325.5849468046,0.5238835,0.8556818181818182,HEALTHY,38.84365468676388,-7.601979718907858
jpr_20240528_AB01_MS_aligned_sun-all,11,10,672,632,4300355.473840609,621328.7849467854,0.49564797,0.8928977272727273,HEALTHY,38.84365424548828,-7.60194285590352
jpr_20240528_AB01_MS_aligned_sun-all,11,11,736,632,4300355.473840609,621331.9849467663,0.40237695,1.0,HEALTHY,38.843653804201075,-7.601905992899987
jpr_20240528_AB01_MS_aligned_sun-all,11,12,800,632,4300355.473840609,621335.1849467471,0.37242267,1.0,MODERATE,38.84365336290224,-7.601869129897265
jpr_20240528_AB01_MS_aligned_sun-all,11,13,864,632,4300355.473840609,621338.3849467281,0.49371058,1.0,HEALTHY,38.843652921591755,-7.601832266895348
jpr_20240528_AB01_MS_aligned_sun-all,11,14,928,632,4300355.473840609,621341.584946709,0.5384067,0.9798295454545456,HEALTHY,38.84365248026965,-7.601795403894242
jpr_20240528_AB01_MS_aligned_sun-all,11,15,992,632,4300355.473840609,621344.7849466898,0.521182,0.9241477272727272,HEALTHY,38.84365203893593,-7.601758540893944
jpr_20240528_AB01_MS_aligned_sun-all,11,16,1056,632,4300355.473840609,621347.9849466707,0.524244,0.8071022727272728,HEALTHY,38.84365159759056,-7.601721677894452
jpr_20240528_AB01_MS_aligned_sun-all,11,17,1120,632,4300355.473840609,621351.1849466516,0.5318796,0.8051136363636363,HEALTHY,38.84365115623358,-7.60168481489577
jpr_20240528_AB01_MS_aligned_sun-all,11,18,1184,632,4300355.473840609,621354.3849466324,0.50824475,0.7960227272727273,HEALTHY,38.84365071486496,-7.6016479518978946
jpr_20240528_AB01_MS_aligned_sun-all,11,19,1248,632,4300355.473840609,621357.5849466133,0.55105996,0.7730113636363637,HEALTHY,38.843650273484705,-7.601611088900828
jpr_20240528_AB01_MS_aligned_sun-all,11,20,1312,632,4300355.473840609,621360.7849465943,0.5584336,0.8144886363636363,HEALTHY,38.84364983209283,-7.601574225904567
jpr_20240528_AB01_MS_aligned_sun-all,11,21,1376,632,4300355.473840609,621363.9849465751,0.53354096,0.775,HEALTHY,38.843649390689336,-7.6015373629091165
jpr_20240528_AB01_MS_aligned_sun-all,11,22,1440,632,4300355.473840609,621367.184946556,0.53033394,0.7954545454545454,HEALTHY,38.8436489492742,-7.601500499914476
jpr_20240528_AB01_MS_aligned_sun-all,11,23,1504,632,4300355.473840609,621370.3849465369,0.5731915,0.7926136363636364,HEALTHY,38.843648507847426,-7.601463636920642
jpr_20240528_AB01_MS_aligned_sun-all,11,24,1568,632,4300355.473840609,621373.5849465177,0.5250023,0.8019886363636364,HEALTHY,38.84364806640904,-7.601426773927617
jpr_20240528_AB01_MS_aligned_sun-all,11,25,1632,632,4300355.473840609,621376.7849464986,0.5449835,0.8181818181818182,HEALTHY,38.84364762495902,-7.601389910935399
jpr_20240528_AB01_MS_aligned_sun-all,11,26,1696,632,4300355.473840609,621379.9849464794,0.5271221,0.83125,HEALTHY,38.843647183497374,-7.60135304794399
jpr_20240528_AB01_MS_aligned_sun-all,11,27,1760,632,4300355.473840609,621383.1849464604,0.5445634,0.8110795454545454,HEALTHY,38.8436467420241,-7.6013161849533875
jpr_20240528_AB01_MS_aligned_sun-all,11,28,1824,632,4300355.473840609,621386.3849464413,0.5188058,0.8548295454545455,HEALTHY,38.8436463005392,-7.601279321963595
jpr_20240528_AB01_MS_aligned_sun-all,11,29,1888,632,4300355.473840609,621389.5849464221,0.56821126,0.8485795454545455,HEALTHY,38.84364585904266,-7.60124245897461
jpr_20240528_AB01_MS_aligned_sun-all,11,30,1952,632,4300355.473840609,621392.784946403,0.5387353,0.962215909090909,HEALTHY,38.84364541753449,-7.6012055959864355
jpr_20240528_AB01_MS_aligned_sun-all,11,31,2016,632,4300355.473840609,621395.9849463839,0.5571401,0.9571022727272728,HEALTHY,38.8436449760147,-7.601168732999068
jpr_20240528_AB01_MS_aligned_sun-all,11,32,2080,632,4300355.473840609,621399.1849463647,0.55864644,0.8789772727272728,HEALTHY,38.843644534483275,-7.601131870012509
jpr_20240528_AB01_MS_aligned_sun-all,11,33,2144,632,4300355.473840609,621402.3849463456,0.5390462,0.9198863636363636,HEALTHY,38.84364409294023,-7.601095007026759
jpr_20240528_AB01_MS_aligned_sun-all,11,34,2208,632,4300355.473840609,621405.5849463266,0.54997134,0.8491477272727272,HEALTHY,38.84364365138555,-7.601058144041815
jpr_20240528_AB01_MS_aligned_sun-all,11,35,2272,632,4300355.473840609,621408.7849463074,0.5515868,0.8752840909090909,HEALTHY,38.843643209819234,-7.6010212810576805
jpr_20240528_AB01_MS_aligned_sun-all,11,36,2336,632,4300355.473840609,621411.9849462883,0.54088765,0.8454545454545455,HEALTHY,38.843642768241295,-7.600984418074356
jpr_20240528_AB01_MS_aligned_sun-all,11,37,2400,632,4300355.473840609,621415.1849462691,0.5351288,0.8803977272727272,HEALTHY,38.843642326651725,-7.600947555091839
jpr_20240528_AB01_MS_aligned_sun-all,11,38,2464,632,4300355.473840609,621418.38494625,0.57355106,0.9460227272727272,HEALTHY,38.84364188505054,-7.600910692110132
jpr_20240528_AB01_MS_aligned_sun-all,12,5,352,687,4300352.724031639,621312.784946881,0.5428962,0.6397727272727273,HEALTHY,38.84363167896633,-7.602127655751798
jpr_20240528_AB01_MS_aligned_sun-all,12,6,416,687,4300352.724031639,621315.9849468619,0.5461398,0.8747159090909091,HEALTHY,38.843631237737654,-7.602090792757003
jpr_20240528_AB01_MS_aligned_sun-all,12,7,480,687,4300352.724031639,621319.1849468428,0.55546695,0.8832386363636363,HEALTHY,38.84363079649734,-7.602053929763016
jpr_20240528_AB01_MS_aligned_sun-all,12,8,544,687,4300352.724031639,621322.3849468237,0.58403796,0.8826704545454546,HEALTHY,38.8436303552454,-7.602017066769834
jpr_20240528_AB01_MS_aligned_sun-all,12,9,608,687,4300352.724031639,621325.5849468046,0.5600568,0.7713068181818182,HEALTHY,38.84362991398183,-7.601980203777462
jpr_20240528_AB01_MS_aligned_sun-all,12,10,672,687,4300352.724031639,621328.7849467854,0.58047837,0.6988636363636364,HEALTHY,38.84362947270664,-7.6019433407858985
jpr_20240528_AB01_MS_aligned_sun-all,12,11,736,687,4300352.724031639,621331.9849467663,0.52839464,0.790340909090909,HEALTHY,38.8436290314198,-7.601906477795142
jpr_20240528_AB01_MS_aligned_sun-all,12,12,800,687,4300352.724031639,621335.1849467471,0.45383182,0.9627840909090908,HEALTHY,38.84362859012135,-7.601869614805193
jpr_20240528_AB01_MS_aligned_sun-all,12,13,864,687,4300352.724031639,621338.3849467281,0.39608482,1.0,HEALTHY,38.84362814881127,-7.601832751816052
jpr_20240528_AB01_MS_aligned_sun-all,12,14,928,687,4300352.724031639,621341.584946709,0.39468703,1.0,HEALTHY,38.843627707489546,-7.601795888827721
jpr_20240528_AB01_MS_aligned_sun-all,12,15,992,687,4300352.724031639,621344.7849466898,0.4410635,1.0,HEALTHY,38.843627266156204,-7.601759025840196
jpr_20240528_AB01_MS_aligned_sun-all,12,16,1056,687,4300352.724031639,621347.9849466707,0.5261169,0.9349431818181818,HEALTHY,38.84362682481123,-7.601722162853481
jpr_20240528_AB01_MS_aligned_sun-all,12,17,1120,687,4300352.724031639,621351.1849466516,0.54002315,0.8230113636363636,HEALTHY,38.843626383454634,-7.601685299867573
jpr_20240528_AB01_MS_aligned_sun-all,12,18,1184,687,4300352.724031639,621354.3849466324,0.527134,0.7539772727272728,HEALTHY,38.843625942086405,-7.601648436882472
jpr_20240528_AB01_MS_aligned_sun-all,12,19,1248,687,4300352.724031639,621357.5849466133,0.53375936,0.7980113636363636,HEALTHY,38.843625500706544,-7.601611573898181
jpr_20240528_AB01_MS_aligned_sun-all,12,20,1312,687,4300352.724031639,621360.7849465943,0.5245139,0.7806818181818181,HEALTHY,38.84362505931506,-7.601574710914696
jpr_20240528_AB01_MS_aligned_sun-all,12,21,1376,687,4300352.724031639,621363.9849465751,0.54142696,0.83125,HEALTHY,38.84362461791195,-7.60153784793202
jpr_20240528_AB01_MS_aligned_sun-all,12,22,1440,687,4300352.724031639,621367.184946556,0.58211046,0.7769886363636364,HEALTHY,38.8436241764972,-7.601500984950154
jpr_20240528_AB01_MS_aligned_sun-all,12,23,1504,687,4300352.724031639,621370.3849465369,0.5885088,0.8102272727272727,HEALTHY,38.84362373507082,-7.6014641219690935
jpr_20240528_AB01_MS_aligned_sun-all,12,24,1568,687,4300352.724031639,621373.5849465177,0.56480086,0.7798295454545454,HEALTHY,38.843623293632824,-7.601427258988843
jpr_20240528_AB01_MS_aligned_sun-all,12,25,1632,687,4300352.724031639,621376.7849464986,0.5120755,0.821875,HEALTHY,38.84362285218319,-7.601390396009402
jpr_20240528_AB01_MS_aligned_sun-all,12,26,1696,687,4300352.724031639,621379.9849464794,0.559478,0.790340909090909,HEALTHY,38.843622410721935,-7.601353533030767
jpr_20240528_AB01_MS_aligned_sun-all,12,27,1760,687,4300352.724031639,621383.1849464604,0.52635276,0.7818181818181819,HEALTHY,38.84362196924904,-7.601316670052939
jpr_20240528_AB01_MS_aligned_sun-all,12,28,1824,687,4300352.724031639,621386.3849464413,0.5329573,0.7821022727272727,HEALTHY,38.84362152776452,-7.6012798070759215
jpr_20240528_AB01_MS_aligned_sun-all,12,29,1888,687,4300352.724031639,621389.5849464221,0.50586766,0.8184659090909091,HEALTHY,38.84362108626837,-7.601242944099713
jpr_20240528_AB01_MS_aligned_sun-all,12,30,1952,687,4300352.724031639,621392.784946403,0.55013394,0.9045454545454544,HEALTHY,38.8436206447606,-7.601206081124313
jpr_20240528_AB01_MS_aligned_sun-all,12,31,2016,687,4300352.724031639,621395.9849463839,0.5460586,0.8579545454545454,HEALTHY,38.8436202032412,-7.601169218149718
jpr_20240528_AB01_MS_aligned_sun-all,12,32,2080,687,4300352.724031639,621399.1849463647,0.53908503,0.8761363636363636,HEALTHY,38.84361976171016,-7.6011323551759356
jpr_20240528_AB01_MS_aligned_sun-all,12,33,2144,687,4300352.724031639,621402.3849463456,0.52826685,0.8465909090909091,HEALTHY,38.84361932016749,-7.60109549220296
jpr_20240528_AB01_MS_aligned_sun-all,12,34,2208,687,4300352.724031639,621405.5849463266,0.55380857,0.8596590909090909,HEALTHY,38.843618878613206,-7.601058629230791
jpr_20240528_AB01_MS_aligned_sun-all,12,35,2272,687,4300352.724031639,621408.7849463074,0.5460114,0.8880681818181818,HEALTHY,38.84361843704728,-7.601021766259433
jpr_20240528_AB01_MS_aligned_sun-all,12,36,2336,687,4300352.724031639,621411.9849462883,0.53557533,0.8360795454545454,HEALTHY,38.84361799546975,-7.600984903288881
jpr_20240528_AB01_MS_aligned_sun-all,12,37,2400,687,4300352.724031639,621415.1849462691,0.55512714,0.8460227272727273,HEALTHY,38.84361755388055,-7.600948040319141
jpr_20240528_AB01_MS_aligned_sun-all,12,38,2464,687,4300352.724031639,621418.38494625,0.55746984,0.9642045454545456,HEALTHY,38.843617112279745,-7.6009111773502065
jpr_20240528_AB01_MS_aligned_sun-all,12,39,2528,687,4300352.724031639,621421.5849462309,0.5480511,0.9505681818181818,HEALTHY,38.843616670667316,-7.600874314382083
jpr_20240528_AB01_MS_aligned_sun-all,12,40,2592,687,4300352.724031639,621424.7849462117,0.56601787,0.8082386363636364,HEALTHY,38.84361622904325,-7.600837451414766
jpr_20240528_AB01_MS_aligned_sun-all,13,5,352,742,4300349.974222668,621312.784946881,0.5664817,0.9244318181818182,HEALTHY,38.84360690618262,-7.602128140569707
jpr_20240528_AB01_MS_aligned_sun-all,13,6,416,742,4300349.974222668,621315.9849468619,0.54544574,0.8747159090909091,HEALTHY,38.84360646495432,-7.602091277587687
jpr_20240528_AB01_MS_aligned_sun-all,13,7,480,742,4300349.974222668,621319.1849468428,0.56838715,0.9164772727272728,HEALTHY,38.8436060237144,-7.602054414606472
jpr_20240528_AB01_MS_aligned_sun-all,13,8,544,742,4300349.974222668,621322.3849468237,0.55777663,0.9059659090909092,HEALTHY,38.84360558246285,-7.602017551626067
jpr_20240528_AB01_MS_aligned_sun-all,13,9,608,742,4300349.974222668,621325.5849468046,0.565001,0.8241477272727272,HEALTHY,38.84360514119967,-7.60198068864647
jpr_20240528_AB01_MS_aligned_sun-all,13,10,672,742,4300349.974222668,621328.7849467854,0.5569049,0.7909090909090909,HEALTHY,38.84360469992486,-7.60194382566768
jpr_20240528_AB01_MS_aligned_sun-all,13,11,736,742,4300349.974222668,621331.9849467663,0.6586046,0.7386363636363636,HEALTHY,38.84360425863842,-7.601906962689699
jpr_20240528_AB01_MS_aligned_sun-all,13,12,800,742,4300349.974222668,621335.1849467471,0.5710666,0.7639204545454545,HEALTHY,38.843603817340345,-7.601870099712527
